Country,Debt type,Year,per_GDP
Sweden,public,2015,44.46
Lebanon,private,1981,159.22988
Lebanon,public,1981,44.456949
Honduras,private,2014,54.301442
Honduras,public,2014,44.440621
Germany,private,2009,135.50269
Germany,public,2009,44.410994
Sweden,private,2009,201.22018
Sweden,public,2009,44.40004
Bahrain,private,2014,77.852667
Bahrain,public,2014,44.398379
Kenya,private,2015,36.02219
Kenya,public,2015,44.374566
Vietnam,private,2010,90.35317
Vietnam,public,2010,44.3404
Poland,private,2008,69.723114
Poland,public,2008,44.334074
Honduras,private,2015,53.810012
Honduras,public,2015,44.32558
India,private,2017,85.233476
India,public,2017,44.272661
Chile,private,1991,58.245948
Chile,public,1991,44.258348
Guyana,private,2016,28.180715
Guyana,public,2016,44.20132
India,private,2018,85.748351
India,public,2018,44.157591
Poland,private,2004,42.761616
Poland,public,2004,44.133707
France,private,1995,130.87411
France,public,1995,44.119832
Australia,private,2020,195.74214
Australia,public,2020,44.098885
Finland,private,1998,108.66079
Finland,public,1998,44.096652
El Salvador,private,2004,49.836516
El Salvador,public,2004,44.083816
Canada,private,2011,179.2628
Canada,public,2011,44.029947
Uruguay,private,2017,29.674223
Uruguay,public,2017,43.990805
El Salvador,private,2006,53.431578
El Salvador,public,2006,43.957052
Belgium,private,1978,93.343195
Belgium,public,1978,43.953924
Uruguay,private,2015,32.053195
Uruguay,public,2015,43.943534
Bahrain,private,2013,84.711124
Bahrain,public,2013,43.937784
Turkey,private,2009,48.852185
Turkey,public,2009,43.924976
El Salvador,private,2005,53.316504
El Salvador,public,2005,43.924616
Dominica,private,1988,27.863356
Dominica,public,1988,43.902454
Honduras,private,2005,37.529694
Honduras,public,2005,43.887251
Guyana,private,2019,27.740891
Guyana,public,2019,43.870761
Grenada,private,1996,49.993338
Grenada,public,1996,43.869086
Samoa,private,2003,31.21912
Samoa,public,2003,43.865599
Zimbabwe,private,2003,53.168157
Zimbabwe,public,2003,43.842662
Grenada,private,1986,30.022508
Grenada,public,1986,43.801121
Costa Rica,private,2016,65.014205
Costa Rica,public,2016,43.78136
Denmark,private,1981,122.7621
Denmark,public,1981,43.762347
Australia,private,1965,57.931907
Australia,public,1965,43.743219
Malaysia,private,1994,93.464423
Malaysia,public,1994,43.722814
Vietnam,private,2020,116.65741
Vietnam,public,2020,43.685271
Vietnam,private,2013,77.558111
Vietnam,public,2013,43.665019
South Africa,private,1995,47.817242
South Africa,public,1995,43.66297
New Zealand,private,2020,174.55715
New Zealand,public,2020,43.639587
Vietnam,private,2019,109.33177
Vietnam,public,2019,43.602019
Vanuatu,private,2016,67.8767
Vanuatu,public,2016,43.595789
Germany,private,2016,117.07845
Germany,public,2016,43.574044
Tonga,private,2000,40.782672
Tonga,public,2000,43.561618
South Africa,private,1994,46.958808
South Africa,public,1994,43.538288
Indonesia,private,2005,27.72233
Indonesia,public,2005,43.523984
India,private,1985,46.329157
India,public,1985,43.51558
Bangladesh,private,2004,27.339854
Bangladesh,public,2004,43.481849
New Zealand,private,1995,123.85396
New Zealand,public,1995,43.467798
Turkey,private,2006,35.825643
Turkey,public,2006,43.418007
Peru,private,2002,26.663597
Peru,public,2002,43.397877
Uruguay,private,2016,31.150473
Uruguay,public,2016,43.362818
Tonga,private,2005,52.693678
Tonga,public,2005,43.348795
South Africa,private,2014,64.023665
South Africa,public,2014,43.253385
Tonga,private,2020,38.810405
Tonga,public,2020,43.251543
Guyana,private,2017,27.166754
Guyana,public,2017,43.230719
South Africa,private,1996,49.87205
South Africa,public,1996,43.198534
Maldives,private,2005,37.807626
Maldives,public,2005,43.195941
Malaysia,private,1977,29.187036
Malaysia,public,1977,43.191677
New Zealand,private,1977,43.386994
New Zealand,public,1977,43.148242
Honduras,private,2013,53.946347
Honduras,public,2013,43.115619
Vietnam,private,2011,79.943082
Vietnam,public,2011,43.113148
New Zealand,private,1981,60.015399
New Zealand,public,1981,43.106522
Grenada,private,1995,47.331984
Grenada,public,1995,43.081888
Sweden,private,2013,210.12995
Sweden,public,2013,43.069989
Belgium,private,1973,82.000347
Belgium,public,1973,43.069606
Canada,private,2010,179.948
Canada,public,2010,43.069407
Ecuador,private,2018,43.065952
Ecuador,public,2018,42.957732
Poland,private,1996,25.851464
Poland,public,1996,42.956538
Sweden,private,1989,147.80032
Sweden,public,1989,42.950092
Canada,private,2002,154.53902
Canada,public,2002,42.916778
Spain,private,2002,133.37874
Spain,public,2002,42.902283
Jordan,private,1977,31.413179
Jordan,public,1977,42.891971
Sweden,private,2016,211.30995
Sweden,public,2016,42.86999
Sweden,private,2007,161.6301
Sweden,public,2007,42.840026
South Africa,private,1997,51.777033
South Africa,public,1997,42.800664
Trinidad and Tobago,private,1998,63.768849
Trinidad and Tobago,public,1998,42.776458
Nepal,private,2006,28.51448
Nepal,public,2006,42.773831
United Kingdom,private,1996,115.31339
United Kingdom,public,1996,42.74837
South Africa,private,1998,56.127854
South Africa,public,1998,42.723511
Sweden,private,2020,240.29164
Sweden,public,2020,42.708748
Paraguay,private,2002,29.388178
Paraguay,public,2002,42.674802
Serbia,private,2011,45.653356
Serbia,public,2011,42.637036
Malaysia,private,1978,33.352843
Malaysia,public,1978,42.621166
El Salvador,private,2003,49.318648
El Salvador,public,2003,42.57024
Slovak Republic,private,2009,70.255322
Slovak Republic,public,2009,42.568884
Portugal,private,1983,135.45296
Portugal,public,1983,42.520793
United Kingdom,private,1995,116.32911
United Kingdom,public,1995,42.518005
Australia,private,1966,59.949162
Australia,public,1966,42.485295
Brazil,private,1997,47.302406
Brazil,public,1997,42.482921
Latvia,private,2020,76.81188
Latvia,public,2020,42.471993
Finland,private,2011,168.22594
Finland,public,2011,42.455479
Canada,private,2009,183.19466
Canada,public,2009,42.450555
Poland,private,2019,78.289183
Poland,public,2019,42.444553
Tonga,private,1988,28.535401
Tonga,public,1988,42.4323
United Kingdom,private,1997,111.80751
United Kingdom,public,1997,42.421749
Togo,private,2013,27.900302
Togo,public,2013,42.418393
Trinidad and Tobago,private,2017,66.481466
Trinidad and Tobago,public,2017,42.408766
Poland,private,1997,27.357591
Poland,public,1997,42.394841
"Korea, Republic of",private,2020,213.9439
"Korea, Republic of",public,2020,42.37638
Senegal,private,2014,27.152243
Senegal,public,2014,42.365709
Bangladesh,private,2006,30.803953
Bangladesh,public,2006,42.3245
Bangladesh,private,2005,28.825916
Bangladesh,public,2005,42.295556
Canada,private,2015,209.27749
Canada,public,2015,42.265508
Japan,private,1982,149.29597
Japan,public,1982,42.264888
Poland,private,2007,56.851823
Poland,public,2007,42.233905
Guyana,private,2015,28.987244
Guyana,public,2015,42.200907
Nepal,private,2020,87.52351
Nepal,public,2020,42.159051
Trinidad and Tobago,private,1999,61.911999
Trinidad and Tobago,public,1999,42.15215
Grenada,private,1974,53.358597
Grenada,public,1974,42.116273
Sweden,private,1991,145.79982
Sweden,public,1991,42.099949
India,private,1992,48.394194
India,public,1992,42.094871
Singapore,private,1971,50.577086
Singapore,public,1971,42.084021
Mexico,private,2020,44.790185
Mexico,public,2020,42.048401
Burkina Faso,private,2019,28.355831
Burkina Faso,public,2019,42.016943
Malaysia,private,2004,114.78576
Malaysia,public,2004,41.956845
Malaysia,private,1976,27.15372
Malaysia,public,1976,41.938719
Bangladesh,private,2007,31.671892
Bangladesh,public,2007,41.913418
Samoa,private,2011,39.773691
Samoa,public,2011,41.903441
Mongolia,private,2006,33.187663
Mongolia,public,2006,41.870644
Czech Republic,private,2013,91.837185
Czech Republic,public,2013,41.854987
Trinidad and Tobago,private,2018,63.481416
Trinidad and Tobago,public,2018,41.811937
Chad,private,1979,27.884624
Chad,public,1979,41.705329
Nicaragua,private,2019,30.041783
Nicaragua,public,2019,41.690291
Austria,private,1986,89.267607
Austria,public,1986,41.662678
Grenada,private,2000,62.558115
Grenada,public,2000,41.626135
Finland,private,1999,112.33966
Finland,public,1999,41.57947
Lebanon,private,1988,68.420249
Lebanon,public,1988,41.554412
Czech Republic,private,2012,89.251615
Czech Republic,public,2012,41.523662
El Salvador,private,2007,56.658108
El Salvador,public,2007,41.496813
Canada,private,2016,213.75632
Canada,public,2016,41.445396
Guyana,private,2013,25.819729
Guyana,public,2013,41.439895
Costa Rica,private,2002,47.445891
Costa Rica,public,2002,41.437843
Grenada,private,1997,55.524171
Grenada,public,1997,41.427699
El Salvador,private,2008,54.097949
El Salvador,public,2008,41.409938
Indonesia,private,1988,28.857298
Indonesia,public,1988,41.404972
Malaysia,private,2003,116.14802
Malaysia,public,2003,41.387608
Canada,private,2013,190.45913
Canada,public,2013,41.385214
Colombia,private,2018,61.973875
Colombia,public,2018,41.362183
Sweden,private,2017,217.15981
Sweden,public,2017,41.349964
Germany,private,2017,117.53759
Germany,public,2017,41.329411
Samoa,private,2010,38.867685
Samoa,public,2010,41.318806
Ecuador,private,2017,41.514726
Ecuador,public,2017,41.307584
Germany,private,2005,139.65957
Germany,public,2005,41.298076
Tonga,private,2019,37.38144
Tonga,public,2019,41.280578
Finland,private,2010,167.17337
Finland,public,2010,41.230872
Poland,private,2002,48.953484
Poland,public,2002,41.193326
Germany,private,2006,136.58687
Germany,public,2006,41.175558
Denmark,private,1951,87.473769
Denmark,public,1951,41.085274
Malaysia,private,1979,35.297049
Malaysia,public,1979,41.053793
Belgium,private,1977,88.795639
Belgium,public,1977,41.032486
Denmark,private,2011,262.81157
Denmark,public,2011,41.028961
Costa Rica,private,2004,43.958712
Costa Rica,public,2004,41.001622
Malta,private,2018,203.52591
Malta,public,2018,40.979496
India,private,1982,43.950973
India,public,1982,40.978317
Sweden,private,2010,189.31995
Sweden,public,2010,40.939989
Slovenia,private,2011,124.68125
Slovenia,public,2011,40.899543
Sweden,private,2008,188.04983
Sweden,public,2008,40.889964
Samoa,private,2004,32.254863
Samoa,public,2004,40.86884
India,private,1984,46.331282
India,public,1984,40.844696
Argentina,private,2000,35.895042
Argentina,public,2000,40.832839
South Africa,private,1968,48.161293
South Africa,public,1968,40.827
Chad,private,1980,26.806601
Chad,public,1980,40.819996
Jordan,private,1975,30.428194
Jordan,public,1975,40.788912
Italy,private,1974,68.138303
Italy,public,1974,40.785883
Belgium,private,1974,79.002914
Belgium,public,1974,40.781742
Singapore,private,1975,58.112671
Singapore,public,1975,40.767384
South Africa,private,1999,55.174169
South Africa,public,1999,40.72517
Costa Rica,private,1998,27.484675
Costa Rica,public,1998,40.69086
Colombia,private,2019,60.582465
Colombia,public,2019,40.638351
New Zealand,private,1972,29.058806
New Zealand,public,1972,40.612231
Turkey,private,2010,55.688505
Turkey,public,2010,40.606345
Bangladesh,private,2008,33.576514
Bangladesh,public,2008,40.573233
United Kingdom,private,2007,175.32089
United Kingdom,public,2007,40.568986
Costa Rica,private,2003,45.224538
Costa Rica,public,2003,40.565779
North Macedonia,private,2019,93.246831
North Macedonia,public,2019,40.550344
Australia,private,1967,61.883034
Australia,public,1967,40.538357
Greece,private,1984,48.008812
Greece,public,1984,40.503248
Croatia,private,2005,92.531514
Croatia,public,2005,40.489684
Sweden,private,2012,195.89021
Sweden,public,2012,40.480043
Italy,private,1973,72.54822
Italy,public,1973,40.477617
Canada,private,2003,151.23981
Canada,public,2003,40.477244
Vietnam,private,2012,75.549391
Vietnam,public,2012,40.470524
Myanmar,private,2018,27.786474
Myanmar,public,2018,40.415435
South Africa,private,2013,64.047424
South Africa,public,2013,40.355912
Jordan,private,1974,26.649826
Jordan,public,1974,40.339327
United Kingdom,private,1998,119.37835
United Kingdom,public,1998,40.324213
North Macedonia,private,2018,91.571062
North Macedonia,public,2018,40.306899
Serbia,private,2010,51.661244
Serbia,public,2010,40.291793
Grenada,private,1998,56.869695
Grenada,public,1998,40.270917
Tonga,private,1989,30.505148
Tonga,public,1989,40.2573
United Kingdom,private,1985,77.384009
United Kingdom,public,1985,40.247039
New Zealand,private,1976,38.486781
New Zealand,public,1976,40.245659
Malaysia,private,1980,42.472561
Malaysia,public,1980,40.243608
Belgium,private,1976,83.889792
Belgium,public,1976,40.2353
Brazil,private,1996,44.452205
Brazil,public,1996,40.228735
Sweden,private,1990,154.8898
Sweden,public,1990,40.209948
El Salvador,private,2002,49.648296
El Salvador,public,2002,40.208856
Malaysia,private,2005,117.54922
Malaysia,public,2005,40.161793
Thailand,private,1986,48.838989
Thailand,public,1986,40.143735
Grenada,private,1992,37.617473
Grenada,public,1992,40.068932
Germany,private,2008,131.72422
Germany,public,2008,40.051404
Ukraine,private,2010,97.690163
Ukraine,public,2010,40.046047
Sweden,private,2018,221.43018
Sweden,public,2018,40.040033
Denmark,private,2012,263.8231
Denmark,public,2012,39.974839
Spain,private,2003,143.33351
Spain,public,2003,39.949777
Grenada,private,1989,37.821774
Grenada,public,1989,39.937682
Finland,private,2000,121.74404
Finland,public,2000,39.920992
Ukraine,private,2013,95.737691
Ukraine,public,2013,39.883324
Costa Rica,private,2015,62.119278
Costa Rica,public,2015,39.774849
United Kingdom,private,1984,76.022127
United Kingdom,public,1984,39.758873
Germany,private,2004,141.89019
Germany,public,2004,39.752312
Sweden,private,2011,192.89026
Sweden,public,2011,39.750053
Tonga,private,2009,47.811943
Tonga,public,2009,39.726862
Lithuania,private,2015,59.932469
Lithuania,public,2015,39.725591
North Macedonia,private,2016,90.709363
North Macedonia,public,2016,39.721491
Canada,private,2014,194.09885
Canada,public,2014,39.664935
Costa Rica,private,2001,44.166825
Costa Rica,public,2001,39.643885
Uruguay,private,1984,38.178626
Uruguay,public,1984,39.627442
United Kingdom,private,2006,171.5342
United Kingdom,public,2006,39.573909
Tonga,private,2006,48.130095
Tonga,public,2006,39.550025
Bangladesh,private,2009,35.666268
Bangladesh,public,2009,39.542724
Poland,private,1999,36.875709
Poland,public,1999,39.541158
Malaysia,private,2002,123.01634
Malaysia,public,2002,39.524615
Germany,private,2007,132.43888
Germany,public,2007,39.523474
Malta,private,1996,134.89494
Malta,public,1996,39.519143
United Kingdom,private,1994,113.95849
United Kingdom,public,1994,39.510751
Iceland,private,1992,134.65579
Iceland,public,1992,39.507621
Brazil,private,1994,85.175539
Brazil,public,1994,39.49985
Australia,private,1968,63.936207
Australia,public,1968,39.498043
Croatia,private,2004,87.550169
Croatia,public,2004,39.436284
Czech Republic,private,2014,90.106416
Czech Republic,public,2014,39.429228
Belgium,private,1975,82.207121
Belgium,public,1975,39.426552
Nepal,private,2009,51.367363
Nepal,public,2009,39.375093
United Kingdom,private,1983,68.485776
United Kingdom,public,1983,39.372057
Indonesia,private,2020,42.687071
Indonesia,public,2020,39.357912
Finland,private,2003,125.37282
Finland,public,2003,39.349847
Spain,private,1993,78.359403
Spain,public,1993,39.308575
Myanmar,private,2020,26.706328
Myanmar,public,2020,39.30095
North Macedonia,private,2017,91.562041
North Macedonia,public,2017,39.292159
Germany,private,2018,119.47688
Germany,public,2018,39.284828
Kenya,private,2013,27.782746
Kenya,public,2013,39.273293
Iran,private,2015,60.113455
Iran,public,2015,39.260114
Kenya,private,2012,25.790133
Kenya,public,2012,39.223943
Portugal,private,1982,130.19448
Portugal,public,1982,39.188875
Latvia,private,2010,139.43498
Latvia,public,2010,39.121378
United Kingdom,private,1978,55.860881
United Kingdom,public,1978,39.118916
Saint Vincent and the Grenadines,private,2007,48.238907
Saint Vincent and the Grenadines,public,2007,39.09632
Czech Republic,private,2020,89.949414
Czech Republic,public,2020,39.094423
Poland,private,1998,33.677425
Poland,public,1998,39.093435
Canada,private,2017,213.47213
Canada,public,2017,39.068158
Germany,private,1999,140.64657
Germany,public,1999,39.062385
United Kingdom,private,1999,127.4174
United Kingdom,public,1999,39.056814
Saint Vincent and the Grenadines,private,1995,40.671339
Saint Vincent and the Grenadines,public,1995,39.049166
Costa Rica,private,1999,32.198448
Costa Rica,public,1999,38.983835
India,private,1983,43.941449
India,public,1983,38.963718
Maldives,private,2008,55.559457
Maldives,public,2008,38.957855
Saint Vincent and the Grenadines,private,2008,48.890161
Saint Vincent and the Grenadines,public,2008,38.947413
Argentina,private,1999,39.158783
Argentina,public,1999,38.916986
South Africa,private,1972,49.964374
South Africa,public,1972,38.913012
Trinidad and Tobago,private,2000,57.736682
Trinidad and Tobago,public,2000,38.911381
Bangladesh,private,2020,44.504749
Bangladesh,public,2020,38.90849
Germany,private,2003,147.80749
Germany,public,2003,38.883508
Saint Vincent and the Grenadines,private,2006,46.989712
Saint Vincent and the Grenadines,public,2006,38.878212
Costa Rica,private,2000,36.467159
Costa Rica,public,2000,38.85016
Finland,private,2004,128.92831
Finland,public,2004,38.849066
Vanuatu,private,2002,36.289495
Vanuatu,public,2002,38.80623
South Africa,private,1966,48.236666
South Africa,public,1966,38.796135
France,private,1994,133.31935
France,public,1994,38.792508
Qatar,private,2003,53.986582
Qatar,public,2003,38.788116
Thailand,private,1987,51.11932
Thailand,public,1987,38.772444
India,private,1979,42.136303
India,public,1979,38.761404
South Africa,private,1969,48.911517
South Africa,public,1969,38.755194
Myanmar,private,2019,27.986456
Myanmar,public,2019,38.752776
Malaysia,private,2006,114.47351
Malaysia,public,2006,38.749769
United Kingdom,private,2005,165.19377
United Kingdom,public,2005,38.746682
Saint Vincent and the Grenadines,private,1994,36.483979
Saint Vincent and the Grenadines,public,1994,38.731036
Denmark,private,1952,84.962138
Denmark,public,1952,38.725077
Guyana,private,2014,28.449369
Guyana,public,2014,38.673589
Sweden,private,1980,101.24932
Sweden,public,1980,38.669739
Indonesia,private,1989,35.902041
Indonesia,public,1989,38.647724
Spain,private,2004,156.69502
Spain,public,2004,38.622862
New Zealand,private,1973,35.527527
New Zealand,public,1973,38.567239
Kenya,private,2014,33.782899
Kenya,public,2014,38.566369
Mongolia,private,2008,45.018507
Mongolia,public,2008,38.559303
Croatia,private,2008,120.70044
Croatia,public,2008,38.542462
Kenya,private,2011,26.60311
Kenya,public,2011,38.534502
Switzerland,private,1950,114.17024
Switzerland,public,1950,38.506185
United Kingdom,private,1979,55.938039
United Kingdom,public,1979,38.501094
Myanmar,private,2017,26.245434
Myanmar,public,2017,38.470072
Finland,private,2001,117.38875
Finland,public,2001,38.426861
Tonga,private,1999,38.175827
Tonga,public,1999,38.402439
Denmark,private,2013,252.7353
Denmark,public,2013,38.35388
Colombia,private,2017,62.389135
Colombia,public,2017,38.29215
Denmark,private,2005,213.00903
Denmark,public,2005,38.282882
Romania,private,2014,30.515312
Romania,public,2014,38.281426
Malaysia,private,2007,114.10901
Malaysia,public,2007,38.272059
Vanuatu,private,2003,37.887904
Vanuatu,public,2003,38.263811
Germany,private,1998,136.70143
Germany,public,1998,38.261435
Latvia,private,2016,90.46429
Latvia,public,2016,38.257917
Germany,private,2000,144.9785
Germany,public,2000,38.226913
Denmark,private,2014,253.41504
Denmark,public,2014,38.221198
Ireland,private,2000,132.96435
Ireland,public,2000,38.220996
Saint Vincent and the Grenadines,private,1998,48.219118
Saint Vincent and the Grenadines,public,1998,38.19811
Norway,private,1979,130.24303
Norway,public,1979,38.173996
Mexico,private,1989,28.311224
Mexico,public,1989,38.165738
Latvia,private,2014,96.057806
Latvia,public,2014,38.165312
Denmark,private,2010,255.89831
Denmark,public,2010,38.165226
Japan,private,1981,143.53448
Japan,public,1981,38.134519
United Kingdom,private,1986,84.655703
United Kingdom,public,1986,38.076058
Saint Lucia,private,2001,63.988332
Saint Lucia,public,2001,38.06642
Dominica,private,1983,29.682127
Dominica,public,1983,38.050797
South Africa,private,2001,56.16101
South Africa,public,2001,38.045164
Croatia,private,2006,101.86478
Croatia,public,2006,38.005127
Malaysia,private,2008,107.48361
Malaysia,public,2008,37.996907
Burkina Faso,private,2018,26.795786
Burkina Faso,public,2018,37.978998
Turkey,private,2008,47.407579
Turkey,public,2008,37.978274
Malaysia,private,2001,121.14408
Malaysia,public,2001,37.94826
Malta,private,2019,206.77116
Malta,public,2019,37.929557
South Africa,private,2000,52.890977
South Africa,public,2000,37.929026
North Macedonia,private,2014,85.186778
North Macedonia,public,2014,37.915612
Italy,private,1972,75.289019
Italy,public,1972,37.888555
Lithuania,private,2017,64.364195
Lithuania,public,2017,37.874412
North Macedonia,private,2015,88.336217
North Macedonia,public,2015,37.870021
United Kingdom,private,1982,65.639763
United Kingdom,public,1982,37.833164
Tonga,private,2007,54.99426
Tonga,public,2007,37.81587
Nepal,private,2007,32.150078
Nepal,public,2007,37.80124
United Kingdom,private,1974,62.528598
United Kingdom,public,1974,37.796339
Mexico,private,1990,29.453084
Mexico,public,1990,37.789961
New Zealand,private,1974,39.437115
New Zealand,public,1974,37.773251
Germany,private,1997,132.31594
Germany,public,1997,37.747444
Serbia,private,2006,31.032356
Serbia,public,2006,37.728849
Malaysia,private,1995,107.69552
Malaysia,public,1995,37.708883
South Africa,private,1971,49.724538
South Africa,public,1971,37.691375
Nicaragua,private,2018,35.967856
Nicaragua,public,2018,37.68569
Trinidad and Tobago,private,2016,61.535187
Trinidad and Tobago,public,2016,37.676097
Jordan,private,1976,34.510837
Jordan,public,1976,37.669245
United Kingdom,private,2004,157.36004
United Kingdom,public,2004,37.631304
Czech Republic,private,2015,85.896872
Czech Republic,public,2015,37.621423
Lithuania,private,2014,58.33855
Lithuania,public,2014,37.619221
Saint Vincent and the Grenadines,private,1996,44.560792
Saint Vincent and the Grenadines,public,1996,37.617699
South Africa,private,1967,47.591904
South Africa,public,1967,37.610117
Turkey,private,2007,40.631675
Turkey,public,2007,37.609161
Vanuatu,private,2015,71.394957
Vanuatu,public,2015,37.565855
Romania,private,2016,28.55848
Romania,public,2016,37.557934
Grenada,private,1975,41.953776
Grenada,public,1975,37.531271
South Africa,private,1965,50.108289
South Africa,public,1965,37.493851
Uruguay,private,1987,29.700617
Uruguay,public,1987,37.489008
Costa Rica,private,2014,61.107554
Costa Rica,public,2014,37.480299
Romania,private,2015,29.910491
Romania,public,2015,37.455668
Germany,private,2019,121.15721
Germany,public,2019,37.423467
Lithuania,private,2016,63.161386
Lithuania,public,2016,37.41717
South Africa,private,2012,63.754221
South Africa,public,2012,37.407879
Singapore,private,1973,64.576913
Singapore,public,1973,37.400209
United Kingdom,private,1987,88.56996
United Kingdom,public,1987,37.385617
India,private,1980,39.663223
India,public,1980,37.378346
Colombia,private,2016,64.270477
Colombia,public,2016,37.375775
Finland,private,2002,119.4914
Finland,public,2002,37.348976
Saudi Arabia,private,2005,42.473899
Saudi Arabia,public,2005,37.342446
Singapore,private,1968,40.27216
Singapore,public,1968,37.333296
United Kingdom,private,1975,58.027604
United Kingdom,public,1975,37.329644
Costa Rica,private,2005,45.881035
Costa Rica,public,2005,37.320805
Austria,private,1985,87.599171
Austria,public,1985,37.312948
Colombia,private,2015,65.589906
Colombia,public,2015,37.299216
Germany,private,1996,129.00056
Germany,public,1996,37.2755
New Zealand,private,1996,122.26491
New Zealand,public,1996,37.261628
Czech Republic,private,2011,86.10689
Czech Republic,public,2011,37.254595
South Africa,private,1970,50.354119
South Africa,public,1970,37.208024
Bulgaria,private,2004,64.586797
Bulgaria,public,2004,37.127523
Colombia,private,2002,48.496911
Colombia,public,2002,37.122578
Indonesia,private,1990,50.077759
Indonesia,public,1990,37.103455
Vanuatu,private,2001,32.804688
Vanuatu,public,2001,37.035863
India,private,1977,35.492408
India,public,1977,37.026388
Germany,private,2002,147.00803
Germany,public,2002,37.009126
Mexico,private,2016,42.760592
Mexico,public,2016,37.001055
El Salvador,private,1994,30.896418
El Salvador,public,1994,36.971072
Uruguay,private,2010,25.850847
Uruguay,public,2010,36.968304
Turkey,private,2011,60.959252
Turkey,public,2011,36.946367
Senegal,private,2013,26.121163
Senegal,public,2013,36.860469
United Kingdom,private,1980,56.881034
United Kingdom,public,1980,36.821573
Australia,private,1969,62.987892
Australia,public,1969,36.804295
Maldives,private,2006,41.499057
Maldives,public,2006,36.779542
United Kingdom,private,1993,119.24973
United Kingdom,public,1993,36.770551
Ukraine,private,2012,91.252129
Ukraine,public,2012,36.763485
Thailand,private,1985,50.110779
Thailand,public,1985,36.761205
New Zealand,private,1975,37.86593
New Zealand,public,1975,36.751918
South Africa,private,1993,45.41466
South Africa,public,1993,36.716223
Lithuania,private,2012,65.277969
Lithuania,public,2012,36.69538
Nepal,private,2008,44.745411
Nepal,public,2008,36.675924
Colombia,private,2003,44.293344
Colombia,public,2003,36.648263
Croatia,private,2003,83.312778
Croatia,public,2003,36.644007
Croatia,private,2007,111.4885
Croatia,public,2007,36.636118
Bangladesh,private,2011,41.542382
Bangladesh,public,2011,36.623454
Trinidad and Tobago,private,2001,52.576879
Trinidad and Tobago,public,2001,36.612571
India,private,1978,38.951949
India,public,1978,36.604854
Spain,private,1988,72.529225
Spain,public,1988,36.593043
Canada,private,2004,153.54379
Canada,public,2004,36.570387
India,private,1981,41.023243
India,public,1981,36.540862
Sweden,private,2019,229.52005
Sweden,public,2019,36.530007
South Africa,private,1978,47.237032
South Africa,public,1978,36.52239
Uruguay,private,2014,29.750786
Uruguay,public,2014,36.521209
Mongolia,private,2007,46.037286
Mongolia,public,2007,36.519698
Romania,private,2013,34.024486
Romania,public,2013,36.466337
Denmark,private,2009,266.82924
Denmark,public,2009,36.437683
Germany,private,2001,145.67318
Germany,public,2001,36.416913
Australia,private,2019,191.47132
Australia,public,2019,36.3957
Ukraine,private,2011,91.105999
Ukraine,public,2011,36.394284
Latvia,private,2011,127.49173
Latvia,public,2011,36.362118
United Kingdom,private,2000,134.73109
United Kingdom,public,2000,36.361712
"Korea, Republic of",private,2019,196.58094
"Korea, Republic of",public,2019,36.32116
United Kingdom,private,1976,58.976867
United Kingdom,public,1976,36.316484
Bangladesh,private,2012,42.055005
Bangladesh,public,2012,36.22063
Bahrain,private,2012,82.188028
Bahrain,public,2012,36.208074
